sequence_id,frame_id,actor_id,motion_type,joint_name,x,y,z,servo_1_pos,servo_2_pos,servo_3_pos,torque_1,torque_2,torque_3,motion_quality_score
9,11,actor_07,waving,LeftHand,-0.515,1.599,-0.169,52.06,71.99,20.92,0.252,0.232,0.349,0.7
9,11,actor_07,waving,RightHand,-0.925,1.381,-0.049,89.62,4.48,67.5,0.427,0.117,0.436,0.7
9,11,actor_07,waving,LeftFoot,-0.105,1.696,-0.204,10.26,54.1,29.78,0.361,0.106,0.146,0.7
9,11,actor_07,waving,RightFoot,-0.637,1.614,-0.581,82.62,8.07,38.7,0.394,0.366,0.297,0.7
9,12,actor_07,waving,Head,0.104,1.286,0.526,31.37,62.76,66.67,0.457,0.359,0.159,0.7
9,12,actor_07,waving,Spine,0.23,1.6,0.064,34.09,34.26,87.03,0.354,0.328,0.195,0.7
9,12,actor_07,waving,LeftHand,-0.26,1.615,-0.406,58.23,59.38,9.4,0.179,0.198,0.386,0.7
9,12,actor_07,waving,RightHand,-0.48,1.794,0.146,31.91,54.52,54.22,0.429,0.144,0.387,0.7
9,12,actor_07,waving,LeftFoot,0.142,1.323,0.338,79.97,78.7,59.36,0.373,0.359,0.385,0.7
9,12,actor_07,waving,RightFoot,0.692,1.401,-0.049,20.99,55.15,36.59,0.146,0.434,0.292,0.7
9,13,actor_07,waving,Head,0.162,1.745,0.213,83.04,72.89,63.63,0.206,0.312,0.15,0.7
9,13,actor_07,waving,Spine,-0.377,1.406,0.702,34.16,79.32,9.19,0.306,0.466,0.403,0.7
9,13,actor_07,waving,LeftHand,0.699,1.345,0.36,60.89,84.24,35.66,0.178,0.198,0.199,0.7
9,13,actor_07,waving,RightHand,0.061,1.258,-0.333,65.3,31.02,82.61,0.382,0.138,0.345,0.7
9,13,actor_07,waving,LeftFoot,0.625,1.242,-0.472,33.98,9.54,44.32,0.275,0.235,0.455,0.7
9,13,actor_07,waving,RightFoot,0.295,1.256,-0.525,55.6,23.28,66.33,0.201,0.287,0.455,0.7
9,14,actor_07,waving,Head,-0.796,1.663,-0.387,29.28,74.02,53.88,0.387,0.301,0.177,0.7
9,14,actor_07,waving,Spine,-0.142,1.545,0.183,87.49,47.04,20.74,0.116,0.114,0.392,0.7
9,14,actor_07,waving,LeftHand,0.704,1.596,-0.189,22.11,69.44,24.8,0.327,0.12,0.272,0.7
9,14,actor_07,waving,RightHand,-0.157,1.621,0.74,57.16,86.06,23.68,0.393,0.333,0.493,0.7
9,14,actor_07,waving,LeftFoot,0.094,1.898,-0.182,25.44,63.05,89.77,0.424,0.201,0.466,0.7
9,14,actor_07,waving,RightFoot,0.007,1.548,-1.024,65.57,5.2,77.45,0.321,0.334,0.397,0.7
9,15,actor_07,waving,Head,-0.19,1.644,0.156,65.2,75.53,82.37,0.484,0.406,0.481,0.7
9,15,actor_07,waving,Spine,0.483,1.202,-1.275,26.0,61.36,13.6,0.384,0.108,0.16,0.7
9,15,actor_07,waving,LeftHand,0.065,1.769,0.4,81.94,20.02,70.59,0.117,0.2,0.232,0.7
9,15,actor_07,waving,RightHand,0.473,1.265,-0.103,85.22,70.22,87.45,0.431,0.102,0.341,0.7
9,15,actor_07,waving,LeftFoot,-0.472,1.311,0.286,70.43,18.21,33.98,0.221,0.183,0.192,0.7
9,15,actor_07,waving,RightFoot,0.302,1.453,0.14,8.33,54.01,28.09,0.25,0.495,0.208,0.7
9,16,actor_07,waving,Head,0.099,1.738,-0.058,82.49,11.74,71.06,0.433,0.144,0.182,0.7
9,16,actor_07,waving,Spine,-0.382,1.646,-0.131,46.88,41.3,63.92,0.268,0.391,0.177,0.7
9,16,actor_07,waving,LeftHand,0.602,1.738,0.051,4.5,64.53,0.84,0.41,0.274,0.202,0.7
9,16,actor_07,waving,RightHand,-0.228,1.563,0.583,64.79,66.35,65.57,0.453,0.265,0.278,0.7
9,16,actor_07,waving,LeftFoot,-0.45,1.457,-0.377,43.08,1.44,42.01,0.245,0.11,0.19,0.7
9,16,actor_07,waving,RightFoot,-0.566,1.584,0.357,74.2,66.79,70.0,0.443,0.314,0.32,0.7
9,17,actor_07,waving,Head,0.267,1.659,0.103,32.82,12.99,75.85,0.448,0.176,0.2,0.7
9,17,actor_07,waving,Spine,0.481,1.412,0.132,55.73,63.64,50.37,0.181,0.476,0.372,0.7
9,17,actor_07,waving,LeftHand,-0.555,1.468,0.146,10.62,12.86,1.71,0.325,0.199,0.244,0.7
9,17,actor_07,waving,RightHand,-0.609,1.671,-0.24,60.26,40.59,57.17,0.325,0.169,0.107,0.7
9,17,actor_07,waving,LeftFoot,-0.383,1.533,-0.913,14.3,79.08,23.11,0.286,0.176,0.426,0.7
9,17,actor_07,waving,RightFoot,-0.409,1.303,-0.01,83.67,58.38,22.08,0.231,0.233,0.26,0.7
9,18,actor_07,waving,Head,-0.661,1.628,-0.847,45.48,15.17,70.29,0.472,0.169,0.436,0.7
9,18,actor_07,waving,Spine,-0.679,1.552,-0.524,26.93,80.63,5.32,0.371,0.413,0.385,0.7
9,18,actor_07,waving,LeftHand,-0.307,1.332,0.815,73.66,1.2,55.63,0.162,0.365,0.233,0.7
9,18,actor_07,waving,RightHand,0.451,1.307,-0.825,21.43,25.71,62.65,0.407,0.204,0.402,0.7
9,18,actor_07,waving,LeftFoot,0.197,1.264,0.383,14.85,78.33,51.39,0.255,0.484,0.155,0.7
9,18,actor_07,waving,RightFoot,-0.563,1.658,0.589,72.73,15.33,37.85,0.183,0.374,0.42,0.7
9,19,actor_07,waving,Head,0.822,1.324,0.266,6.91,63.25,42.59,0.262,0.47,0.122,0.7
9,19,actor_07,waving,Spine,0.728,1.131,-0.112,71.22,60.75,61.95,0.122,0.364,0.372,0.7
9,19,actor_07,waving,LeftHand,-0.726,1.33,0.585,52.09,27.03,72.47,0.363,0.479,0.113,0.7
9,19,actor_07,waving,RightHand,-0.791,1.855,0.063,37.23,16.45,40.7,0.287,0.172,0.349,0.7
9,19,actor_07,waving,LeftFoot,-0.474,1.439,-0.743,76.72,87.44,43.87,0.188,0.48,0.372,0.7
9,19,actor_07,waving,RightFoot,0.713,1.34,0.155,19.13,32.66,13.17,0.378,0.476,0.462,0.7
9,20,actor_07,waving,Head,0.824,1.592,0.652,85.96,57.19,73.71,0.168,0.118,0.461,0.7
9,20,actor_07,waving,Spine,-0.306,1.63,-0.042,88.22,53.44,77.65,0.2,0.383,0.34,0.7
9,20,actor_07,waving,LeftHand,-0.531,1.542,-0.116,49.29,6.74,64.53,0.272,0.336,0.217,0.7
9,20,actor_07,waving,RightHand,0.122,1.368,-0.004,10.45,63.95,8.72,0.144,0.101,0.338,0.7
9,20,actor_07,waving,LeftFoot,0.163,1.445,-1.02,71.34,12.46,53.61,0.274,0.145,0.375,0.7
9,20,actor_07,waving,RightFoot,-0.478,1.596,0.116,32.08,37.32,61.25,0.48,0.471,0.115,0.7
9,21,actor_07,waving,Head,-0.856,1.418,0.586,14.77,87.01,51.83,0.35,0.361,0.283,0.7
9,21,actor_07,waving,Spine,1.277,1.489,0.259,4.12,49.15,54.83,0.371,0.115,0.135,0.7
9,21,actor_07,waving,LeftHand,-0.046,1.693,0.689,88.92,84.35,78.82,0.301,0.402,0.176,0.7
9,21,actor_07,waving,RightHand,-0.109,1.431,0.625,52.31,0.49,23.6,0.459,0.443,0.377,0.7
9,21,actor_07,waving,LeftFoot,-0.127,1.684,-0.405,55.5,20.18,45.49,0.266,0.225,0.278,0.7
9,21,actor_07,waving,RightFoot,-0.008,1.618,-0.511,63.25,52.3,29.91,0.364,0.133,0.397,0.7
9,22,actor_07,waving,Head,-0.406,1.797,0.295,56.83,1.57,24.02,0.149,0.207,0.314,0.7
9,22,actor_07,waving,Spine,-0.567,1.521,-0.009,43.4,60.81,44.18,0.131,0.345,0.176,0.7
9,22,actor_07,waving,LeftHand,-0.116,1.348,0.253,77.43,40.59,17.53,0.267,0.152,0.386,0.7
9,22,actor_07,waving,RightHand,0.064,1.861,0.003,52.77,38.15,25.96,0.377,0.206,0.141,0.7
9,22,actor_07,waving,LeftFoot,-0.452,1.377,0.148,45.82,36.65,88.56,0.165,0.174,0.253,0.7
9,22,actor_07,waving,RightFoot,-0.225,1.752,0.069,28.32,53.66,57.85,0.368,0.125,0.416,0.7
9,23,actor_07,waving,Head,-0.691,1.512,0.149,38.0,1.47,30.3,0.286,0.119,0.447,0.7
9,23,actor_07,waving,Spine,0.103,1.41,0.369,57.97,42.74,9.9,0.319,0.105,0.388,0.7
9,23,actor_07,waving,LeftHand,0.983,1.285,0.538,27.3,41.15,35.49,0.201,0.497,0.226,0.7
9,23,actor_07,waving,RightHand,0.061,1.563,-0.214,61.14,21.66,12.65,0.357,0.276,0.117,0.7
9,23,actor_07,waving,LeftFoot,0.035,1.347,0.154,9.52,57.4,86.4,0.475,0.199,0.112,0.7
9,23,actor_07,waving,RightFoot,-0.349,1.295,0.516,37.77,69.28,1.14,0.261,0.137,0.277,0.7
9,24,actor_07,waving,Head,-0.082,1.554,-0.638,79.86,4.97,7.58,0.122,0.47,0.421,0.7
9,24,actor_07,waving,Spine,-1.194,1.747,-0.371,63.99,56.45,7.58,0.314,0.366,0.321,0.7
9,24,actor_07,waving,LeftHand,0.296,1.397,0.278,7.07,53.04,56.04,0.295,0.388,0.456,0.7
9,24,actor_07,waving,RightHand,0.109,1.447,-0.871,64.35,3.0,84.19,0.441,0.21,0.244,0.7
9,24,actor_07,waving,LeftFoot,0.719,1.354,-1.315,52.55,64.96,8.72,0.18,0.118,0.374,0.7
9,24,actor_07,waving,RightFoot,-0.394,1.237,0.039,22.92,15.65,87.06,0.463,0.333,0.278,0.7
9,25,actor_07,waving,Head,-0.608,1.475,-1.059,66.35,25.14,79.54,0.421,0.161,0.432,0.7
9,25,actor_07,waving,Spine,0.133,1.352,-1.255,75.41,39.97,64.94,0.409,0.287,0.416,0.7
9,25,actor_07,waving,LeftHand,-0.171,1.433,-0.501,57.65,53.72,72.24,0.471,0.373,0.181,0.7
9,25,actor_07,waving,RightHand,-0.349,1.77,-0.278,72.34,44.25,2.53,0.26,0.175,0.41,0.7
9,25,actor_07,waving,LeftFoot,0.762,1.068,0.273,39.13,34.85,87.82,0.223,0.327,0.491,0.7
9,25,actor_07,waving,RightFoot,-0.25,1.484,-0.577,51.66,44.31,50.07,0.126,0.192,0.346,0.7
9,26,actor_07,waving,Head,0.478,1.578,-0.39,59.76,38.57,27.73,0.104,0.388,0.46,0.7
9,26,actor_07,waving,Spine,-0.012,1.409,-0.286,66.05,32.58,28.23,0.246,0.142,0.18,0.7
9,26,actor_07,waving,LeftHand,-0.085,1.319,0.41,81.85,16.82,12.73,0.286,0.235,0.309,0.7
9,26,actor_07,waving,RightHand,0.325,1.623,0.163,58.0,41.54,60.11,0.122,0.222,0.421,0.7
9,26,actor_07,waving,LeftFoot,0.062,1.425,0.615,7.64,83.11,61.49,0.416,0.325,0.427,0.7
9,26,actor_07,waving,RightFoot,0.083,1.757,-0.39,61.35,58.48,21.68,0.1,0.272,0.153,0.7
9,27,actor_07,waving,Head,-0.237,1.325,-0.706,39.27,74.04,87.15,0.368,0.13,0.472,0.7
9,27,actor_07,waving,Spine,-0.714,1.496,0.221,31.36,65.9,62.95,0.28,0.148,0.228,0.7
9,27,actor_07,waving,LeftHand,-0.577,1.321,0.875,26.66,63.64,83.03,0.168,0.266,0.296,0.7
9,27,actor_07,waving,RightHand,0.229,1.684,1.145,82.28,25.2,33.24,0.255,0.475,0.471,0.7
9,27,actor_07,waving,LeftFoot,-0.035,1.125,0.117,83.4,56.24,33.07,0.388,0.374,0.448,0.7
9,27,actor_07,waving,RightFoot,0.172,1.445,-0.049,0.32,41.27,4.95,0.327,0.256,0.479,0.7
9,28,actor_07,waving,Head,0.444,1.039,-0.466,76.23,80.57,70.4,0.347,0.4,0.487,0.7
9,28,actor_07,waving,Spine,0.868,1.415,0.189,16.15,34.24,36.83,0.302,0.121,0.206,0.7
9,28,actor_07,waving,LeftHand,0.026,1.714,0.281,15.7,45.62,12.27,0.278,0.112,0.47,0.7
9,28,actor_07,waving,RightHand,0.984,1.43,0.328,65.14,31.34,72.03,0.395,0.375,0.491,0.7
9,28,actor_07,waving,LeftFoot,0.256,1.572,1.003,81.94,31.03,56.98,0.204,0.134,0.373,0.7
9,28,actor_07,waving,RightFoot,0.175,1.301,-0.249,12.07,46.4,38.36,0.365,0.123,0.241,0.7
9,29,actor_07,waving,Head,0.573,1.676,-0.659,78.77,85.08,61.49,0.375,0.14,0.108,0.7
9,29,actor_07,waving,Spine,0.878,1.722,0.77,0.33,87.64,1.22,0.423,0.393,0.157,0.7
9,29,actor_07,waving,LeftHand,0.772,1.601,0.736,80.62,5.85,2.85,0.125,0.175,0.277,0.7
9,29,actor_07,waving,RightHand,0.046,1.647,-0.593,68.84,13.92,24.87,0.382,0.152,0.287,0.7
9,29,actor_07,waving,LeftFoot,0.552,1.373,-0.105,36.94,71.58,73.83,0.247,0.122,0.286,0.7
9,29,actor_07,waving,RightFoot,-0.398,1.509,0.528,85.44,87.35,75.97,0.272,0.151,0.354,0.7
9,30,actor_07,waving,Head,0.652,1.574,0.268,33.0,86.45,65.12,0.296,0.464,0.305,0.7
9,30,actor_07,waving,Spine,0.288,1.538,1.055,3.39,18.12,33.59,0.16,0.446,0.324,0.7
9,30,actor_07,waving,LeftHand,-0.075,1.142,0.238,32.84,66.47,38.8,0.106,0.331,0.325,0.7
9,30,actor_07,waving,RightHand,-1.041,1.67,0.164,62.01,60.15,3.54,0.476,0.129,0.451,0.7
9,30,actor_07,waving,LeftFoot,-0.402,1.413,-0.603,15.47,19.37,31.45,0.141,0.313,0.305,0.7
9,30,actor_07,waving,RightFoot,0.502,1.588,0.01,6.99,44.08,7.37,0.365,0.395,0.17,0.7
9,31,actor_07,waving,Head,-0.547,1.249,0.401,41.24,1.48,26.39,0.483,0.255,0.23,0.7
9,31,actor_07,waving,Spine,-0.342,1.788,-0.162,55.0,26.53,45.59,0.422,0.464,0.29,0.7
9,31,actor_07,waving,LeftHand,-0.026,1.573,0.343,82.09,88.87,75.32,0.155,0.255,0.161,0.7
9,31,actor_07,waving,RightHand,0.39,1.368,1.067,43.99,89.42,50.15,0.385,0.464,0.181,0.7
9,31,actor_07,waving,LeftFoot,0.43,1.792,-0.228,80.73,81.91,23.02,0.459,0.151,0.34,0.7
9,31,actor_07,waving,RightFoot,-1.122,1.99,-0.38,73.75,51.17,64.27,0.461,0.139,0.243,0.7
9,32,actor_07,waving,Head,0.724,1.264,-0.292,46.28,65.76,88.62,0.183,0.153,0.227,0.7
9,32,actor_07,waving,Spine,-0.326,1.508,-0.12,19.9,19.44,69.96,0.245,0.469,0.338,0.7
9,32,actor_07,waving,LeftHand,0.318,1.477,0.052,38.79,73.8,62.02,0.466,0.435,0.464,0.7
9,32,actor_07,waving,RightHand,0.377,1.391,-0.083,52.11,23.84,62.85,0.488,0.418,0.209,0.7
9,32,actor_07,waving,LeftFoot,-0.008,1.536,-0.795,27.5,81.2,27.72,0.265,0.207,0.278,0.7
9,32,actor_07,waving,RightFoot,-0.091,1.416,0.64,40.76,73.51,78.43,0.38,0.386,0.319,0.7
9,33,actor_07,waving,Head,-0.069,1.367,-0.523,47.94,56.25,58.04,0.297,0.101,0.374,0.7
9,33,actor_07,waving,Spine,0.161,1.628,-0.456,75.97,14.95,36.1,0.451,0.113,0.448,0.7
9,33,actor_07,waving,LeftHand,-0.664,1.418,-0.151,21.2,2.81,42.81,0.456,0.374,0.353,0.7
9,33,actor_07,waving,RightHand,-0.5,1.338,0.016,47.26,32.34,12.7,0.32,0.164,0.27,0.7
9,33,actor_07,waving,LeftFoot,-0.264,1.226,-0.307,52.62,27.24,32.08,0.416,0.273,0.112,0.7
9,33,actor_07,waving,RightFoot,-0.052,1.626,-1.325,75.75,19.93,62.1,0.223,0.428,0.448,0.7
9,34,actor_07,waving,Head,-0.432,1.686,-0.44,10.28,70.4,83.27,0.344,0.324,0.101,0.7
9,34,actor_07,waving,Spine,-0.308,1.606,-0.435,37.87,54.87,37.59,0.254,0.37,0.16,0.7
9,34,actor_07,waving,LeftHand,-0.214,1.282,0.675,63.74,70.66,6.47,0.11,0.199,0.224,0.7
9,34,actor_07,waving,RightHand,0.498,1.568,0.72,67.58,20.72,23.36,0.361,0.201,0.405,0.7
9,34,actor_07,waving,LeftFoot,0.021,1.348,-0.107,47.33,48.61,56.72,0.443,0.283,0.398,0.7
9,34,actor_07,waving,RightFoot,0.435,1.337,0.051,57.67,23.32,58.18,0.346,0.234,0.483,0.7
9,35,actor_07,waving,Head,-0.113,1.361,-0.15,13.86,2.65,64.22,0.485,0.465,0.312,0.7
9,35,actor_07,waving,Spine,-0.162,1.381,0.963,34.44,69.03,72.92,0.299,0.29,0.265,0.7
9,35,actor_07,waving,LeftHand,0.053,1.614,0.123,48.72,53.98,26.83,0.352,0.454,0.442,0.7
9,35,actor_07,waving,RightHand,0.26,1.53,0.313,38.39,61.65,81.05,0.178,0.229,0.48,0.7
9,35,actor_07,waving,LeftFoot,0.137,1.566,0.364,83.79,29.17,26.01,0.355,0.269,0.112,0.7
9,35,actor_07,waving,RightFoot,-0.188,1.454,0.498,74.31,36.12,45.93,0.138,0.292,0.346,0.7
9,36,actor_07,waving,Head,-0.119,1.486,0.501,56.56,30.11,57.82,0.396,0.393,0.285,0.7
9,36,actor_07,waving,Spine,-0.371,1.99,0.251,10.5,69.89,89.25,0.397,0.338,0.445,0.7
9,36,actor_07,waving,LeftHand,-0.605,1.607,-0.017,77.1,60.59,42.02,0.231,0.468,0.253,0.7
9,36,actor_07,waving,RightHand,-0.567,1.632,-1.067,51.11,9.42,14.29,0.396,0.439,0.395,0.7
9,36,actor_07,waving,LeftFoot,0.415,1.795,0.323,24.02,48.86,72.75,0.125,0.417,0.16,0.7
9,36,actor_07,waving,RightFoot,-0.415,1.715,0.118,18.95,67.68,72.05,0.202,0.41,0.222,0.7
9,37,actor_07,waving,Head,0.68,1.451,0.05,42.68,86.58,48.44,0.197,0.124,0.433,0.7
9,37,actor_07,waving,Spine,-0.277,1.385,-0.277,5.75,84.14,35.96,0.193,0.35,0.292,0.7
9,37,actor_07,waving,LeftHand,0.863,1.53,-0.811,40.62,65.96,23.53,0.387,0.244,0.339,0.7
9,37,actor_07,waving,RightHand,0.137,1.461,0.069,27.9,53.53,75.21,0.311,0.14,0.359,0.7
9,37,actor_07,waving,LeftFoot,0.635,1.418,0.352,59.51,70.93,50.35,0.461,0.378,0.159,0.7
9,37,actor_07,waving,RightFoot,-0.636,1.345,-0.184,40.08,19.77,25.05,0.419,0.122,0.139,0.7
9,38,actor_07,waving,Head,0.33,1.116,-0.219,57.26,48.99,68.5,0.107,0.261,0.32,0.7
9,38,actor_07,waving,Spine,-0.423,1.529,0.773,25.81,51.34,29.73,0.344,0.358,0.289,0.7
9,38,actor_07,waving,LeftHand,0.105,1.173,-0.311,84.48,31.66,89.06,0.405,0.434,0.253,0.7
9,38,actor_07,waving,RightHand,0.246,1.756,-0.075,86.21,23.84,43.24,0.326,0.231,0.328,0.7
9,38,actor_07,waving,LeftFoot,0.256,1.327,0.169,67.51,17.14,27.02,0.362,0.349,0.391,0.7
9,38,actor_07,waving,RightFoot,-0.214,1.508,-0.296,44.0,65.22,34.03,0.21,0.193,0.488,0.7
9,39,actor_07,waving,Head,0.717,1.608,0.386,30.49,77.24,29.63,0.147,0.425,0.478,0.7
9,39,actor_07,waving,Spine,0.397,1.287,0.692,15.0,66.21,88.68,0.139,0.466,0.324,0.7
9,39,actor_07,waving,LeftHand,-0.202,1.582,-0.526,41.74,81.29,3.47,0.108,0.168,0.226,0.7
9,39,actor_07,waving,RightHand,0.184,1.896,-0.103,31.23,83.83,3.8,0.43,0.111,0.207,0.7
9,39,actor_07,waving,LeftFoot,-0.492,1.215,-0.512,2.67,36.75,63.67,0.174,0.275,0.11,0.7
9,39,actor_07,waving,RightFoot,0.046,1.762,0.092,17.5,24.92,18.16,0.231,0.125,0.366,0.7
9,40,actor_07,waving,Head,0.716,1.534,-0.617,25.35,39.48,39.0,0.396,0.158,0.451,0.7
9,40,actor_07,waving,Spine,0.068,1.774,0.062,42.76,79.82,67.67,0.304,0.439,0.445,0.7
9,40,actor_07,waving,LeftHand,0.139,1.406,0.276,37.42,6.87,83.74,0.412,0.324,0.298,0.7
9,40,actor_07,waving,RightHand,-0.003,1.309,0.707,5.21,80.62,62.0,0.478,0.302,0.419,0.7
9,40,actor_07,waving,LeftFoot,0.395,1.601,-0.0,83.83,3.26,21.98,0.398,0.458,0.22,0.7
9,40,actor_07,waving,RightFoot,0.368,1.246,0.559,21.59,20.38,51.63,0.431,0.208,0.169,0.7
9,41,actor_07,waving,Head,0.452,1.975,-0.32,16.03,64.5,53.27,0.157,0.357,0.306,0.7
9,41,actor_07,waving,Spine,0.641,1.281,0.48,79.3,44.86,22.51,0.368,0.323,0.264,0.7
9,41,actor_07,waving,LeftHand,-0.071,1.402,-0.41,88.33,77.98,61.54,0.281,0.338,0.362,0.7
9,41,actor_07,waving,RightHand,-0.297,1.445,-0.121,66.26,33.56,6.8,0.134,0.189,0.271,0.7
9,41,actor_07,waving,LeftFoot,-0.534,1.441,-0.318,19.58,81.45,20.55,0.321,0.456,0.493,0.7
9,41,actor_07,waving,RightFoot,-0.5,1.502,-0.912,75.44,74.03,60.64,0.368,0.373,0.463,0.7
9,42,actor_07,waving,Head,1.007,1.648,-0.281,45.94,59.68,60.4,0.229,0.404,0.301,0.7
9,42,actor_07,waving,Spine,-0.5,1.504,0.112,37.17,63.86,65.11,0.332,0.257,0.378,0.7
9,42,actor_07,waving,LeftHand,-0.006,1.563,-0.322,5.02,81.64,46.41,0.392,0.127,0.193,0.7
9,42,actor_07,waving,RightHand,0.821,1.388,-0.205,76.27,29.11,10.75,0.344,0.397,0.43,0.7
9,42,actor_07,waving,LeftFoot,-0.512,1.428,1.041,71.17,68.08,15.62,0.384,0.372,0.105,0.7
9,42,actor_07,waving,RightFoot,-0.359,1.832,-0.209,53.9,80.26,4.38,0.133,0.141,0.353,0.7
9,43,actor_07,waving,Head,-0.82,1.432,0.933,46.0,87.46,84.31,0.403,0.422,0.467,0.7
9,43,actor_07,waving,Spine,0.512,1.367,0.465,8.82,50.02,89.62,0.179,0.215,0.139,0.7
9,43,actor_07,waving,LeftHand,-0.375,1.729,-0.515,53.54,7.95,84.6,0.113,0.36,0.127,0.7
9,43,actor_07,waving,RightHand,-0.433,1.466,-1.404,78.53,57.08,84.66,0.222,0.13,0.232,0.7
9,43,actor_07,waving,LeftFoot,-0.383,1.225,0.129,44.01,2.27,89.92,0.17,0.493,0.385,0.7
9,43,actor_07,waving,RightFoot,-0.556,1.24,-0.3,57.61,10.31,18.58,0.315,0.413,0.371,0.7
9,44,actor_07,waving,Head,0.586,1.463,0.002,89.95,19.68,69.07,0.352,0.474,0.384,0.7
9,44,actor_07,waving,Spine,-0.249,1.357,0.109,24.06,13.19,24.58,0.19,0.14,0.127,0.7
9,44,actor_07,waving,LeftHand,0.583,1.205,-0.754,40.61,80.74,62.65,0.39,0.103,0.482,0.7
9,44,actor_07,waving,RightHand,0.188,1.895,0.076,88.3,4.89,75.5,0.422,0.328,0.225,0.7
9,44,actor_07,waving,LeftFoot,0.066,1.578,-0.257,41.51,7.07,8.9,0.484,0.461,0.455,0.7
9,44,actor_07,waving,RightFoot,0.247,1.244,-0.71,79.02,24.35,88.92,0.183,0.345,0.309,0.7
9,45,actor_07,waving,Head,0.026,1.296,-0.226,65.56,8.64,22.25,0.264,0.104,0.417,0.7
9,45,actor_07,waving,Spine,-0.304,1.792,0.227,35.77,72.55,67.98,0.427,0.221,0.284,0.7
9,45,actor_07,waving,LeftHand,-0.472,1.566,-0.026,34.95,46.12,20.2,0.4,0.228,0.418,0.7
9,45,actor_07,waving,RightHand,-0.256,1.794,-0.453,77.89,70.32,21.43,0.3,0.281,0.125,0.7
9,45,actor_07,waving,LeftFoot,-0.373,1.373,-0.462,86.09,65.5,88.79,0.269,0.388,0.147,0.7
9,45,actor_07,waving,RightFoot,-0.293,1.468,0.356,64.35,75.05,12.57,0.366,0.299,0.356,0.7
9,46,actor_07,waving,Head,-0.205,1.413,0.049,64.27,47.58,14.95,0.112,0.457,0.484,0.7
9,46,actor_07,waving,Spine,-0.443,1.454,-0.011,84.22,15.22,43.2,0.293,0.327,0.44,0.7
9,46,actor_07,waving,LeftHand,-0.252,1.52,-0.258,16.22,87.0,78.73,0.147,0.397,0.429,0.7
9,46,actor_07,waving,RightHand,0.402,1.637,-0.251,87.63,8.08,9.9,0.198,0.12,0.385,0.7
9,46,actor_07,waving,LeftFoot,-0.201,1.562,-0.068,67.9,63.49,4.24,0.402,0.101,0.182,0.7
9,46,actor_07,waving,RightFoot,-0.415,1.567,0.849,43.77,15.47,37.08,0.113,0.318,0.121,0.7
9,47,actor_07,waving,Head,0.457,1.823,0.303,81.23,71.93,85.04,0.267,0.177,0.267,0.7
9,47,actor_07,waving,Spine,0.71,2.13,-1.006,12.51,80.8,78.25,0.277,0.193,0.149,0.7
9,47,actor_07,waving,LeftHand,-0.02,1.509,0.519,89.71,35.07,14.41,0.422,0.262,0.211,0.7
9,47,actor_07,waving,RightHand,0.266,1.751,-1.306,82.61,51.92,80.6,0.372,0.27,0.219,0.7
9,47,actor_07,waving,LeftFoot,-0.343,1.499,-0.176,16.06,60.64,84.13,0.447,0.45,0.397,0.7
9,47,actor_07,waving,RightFoot,-0.066,1.403,0.015,10.07,42.51,78.54,0.282,0.244,0.296,0.7
9,48,actor_07,waving,Head,0.072,1.707,0.264,57.55,58.69,27.78,0.411,0.458,0.158,0.7
9,48,actor_07,waving,Spine,-0.171,1.838,1.088,44.12,87.91,28.43,0.169,0.452,0.235,0.7
9,48,actor_07,waving,LeftHand,0.159,1.981,-0.48,39.74,62.4,74.93,0.434,0.485,0.103,0.7
9,48,actor_07,waving,RightHand,1.247,1.546,-0.153,48.66,18.43,84.57,0.315,0.109,0.356,0.7
9,48,actor_07,waving,LeftFoot,0.508,1.638,-0.809,60.33,51.72,8.87,0.495,0.229,0.305,0.7
9,48,actor_07,waving,RightFoot,-0.246,1.147,0.235,53.51,81.96,48.97,0.404,0.467,0.454,0.7
9,49,actor_07,waving,Head,-0.379,1.559,-0.71,3.92,54.99,39.67,0.195,0.133,0.369,0.7
9,49,actor_07,waving,Spine,-0.87,1.282,-0.214,57.95,27.83,70.79,0.142,0.335,0.255,0.7
9,49,actor_07,waving,LeftHand,0.357,1.368,0.093,52.51,29.33,12.39,0.154,0.383,0.12,0.7
9,49,actor_07,waving,RightHand,0.079,1.217,0.3,51.55,38.18,34.61,0.288,0.468,0.359,0.7
9,49,actor_07,waving,LeftFoot,-0.015,1.344,-0.099,43.4,42.06,35.96,0.368,0.427,0.342,0.7
9,49,actor_07,waving,RightFoot,0.192,1.568,0.56,42.48,68.13,58.23,0.338,0.192,0.175,0.7
9,50,actor_07,waving,Head,0.117,1.706,-0.303,52.93,68.39,32.29,0.161,0.275,0.138,0.7
9,50,actor_07,waving,Spine,-0.019,1.65,0.387,28.23,14.55,29.66,0.268,0.495,0.222,0.7
9,50,actor_07,waving,LeftHand,0.758,1.709,0.667,59.26,52.76,80.67,0.273,0.463,0.469,0.7
9,50,actor_07,waving,RightHand,0.062,1.421,-0.419,0.82,34.74,64.74,0.243,0.403,0.107,0.7
9,50,actor_07,waving,LeftFoot,0.79,1.5,0.191,28.4,46.75,45.32,0.107,0.322,0.259,0.7
9,50,actor_07,waving,RightFoot,0.04,1.472,0.557,64.11,48.91,4.41,0.326,0.105,0.492,0.7
10,1,actor_08,walking,Head,0.483,1.281,-0.094,10.79,76.22,51.43,0.128,0.173,0.206,0.965
